account_id,account_name,balance
66319,Linda Johnson,191421.26
29085,Isabella Thompson,72023.46
23351,Carol Garcia,1322.48
71171,Donald Lopez,179383.27
55813,Luis Hill,229452.44
56774,Andrew Hernandez,188984.33
13771,Gabriela Jones,132218.93
12465,Karen Hernandez,171804.4
17984,Isabella Lopez,77990.64
38186,Amanda Lopez,129717.44
55122,Edward Perez,78261.78
47368,Emily Johnson,80056.54
26928,James Scott,182184.92
92098,Paul Taylor,218073.98
26099,Nancy Jackson,87192.32
31028,James Martin,31872.99
70469,Brian Mitchell,46139.79
22804,James Castillo,77762.95
27618,Karen Miller,73111.4
29278,Donald Harris,156740.32
48423,Patricia Nelson,184853.02
54604,Carol Hernandez,139224.64
20970,William King,139516.66
79876,Michael Torres,123766.58
63455,Melissa Garcia,99464.32
60080,Miguel Ramirez,178322.41
69550,Edward Allen,136453.26
27284,Jennifer Allen,58666.98
81239,Maria Davis,145093.66
68581,Andrew Cruz,87048.6
48534,James Thompson,233561.84
17900,Amanda Campbell,15543.62
44790,Ashley Ramirez,143142.66
61532,Elizabeth Taylor,225444.49
76829,Patricia Hernandez,179515.13
90075,Carol Nguyen,79772.83
64707,Miguel Reyes,160367.51
67612,Gabriela Gonzalez,233011.34
56747,Michael Reyes,69461.3
18511,Maria Gonzalez,6274.77
68220,Diego Brown,135092.12
40876,John Taylor,66158.81
52302,Emily Davis,153173.6
17999,Stephanie Brown,146952.78
93174,Luis Johnson,222671.51
60480,Donald Lopez,200307.25
78594,Donald Adams,171098.23
19832,George Thomas,232474.17
99009,Sofia Hill,238218.16
48796,Miguel Davis,28283.16
13548,Gabriela Lee,2576.47
14645,Donald Nelson,220230.22
64369,Carol Carter,112860.97
17375,Mark Roberts,48520.15
47249,Miguel Young,115451.89
84064,Margaret King,127169.28
72890,Miguel Gonzalez,172755.07
51497,Richard Thompson,126617.27
91647,Thomas Carter,221536.22
22704,Gabriela Jones,166745.73
29277,David Young,164279.92
41643,Carlos Perez,6126.85
96066,Mary Martin,170526.32
45671,James Wilson,228852.71
35340,Elizabeth Hernandez,120773.26
11686,James Reyes,236498.48
32088,Deborah Gonzalez,84075.57
81626,Daniel Thompson,134681.86
74246,Valentina Castillo,160094.55
30019,Stephanie Carter,128165.2
65923,Sandra Smith,40525.44
19416,Linda Robinson,73067.39
18359,Sarah Campbell,242005.12
12175,Camila King,3239.59
70685,Jennifer Hill,182586.91
94290,Michael Flores,60072.13
57834,Sofia Anderson,74380.77
10959,Mark Harris,179979.23
51405,Diego Baker,58238.41
18490,Barbara Rodriguez,37405.53
34681,Donald Davis,64207.65
36273,Linda Jackson,184305.78
69198,Carol Garcia,136576.79
29211,Barbara Baker,130722.24
71773,Luis Torres,96412.0
86131,Steven Nelson,215816.37
46875,Javier Martin,243927.47
89498,Isabella Gutierrez,53018.43
70357,Paul Miller,112944.02
40979,Donna Lewis,72820.62
68974,David Taylor,178573.39
67681,Luis Hill,162606.86
49746,Thomas Anderson,118422.64
83820,Margaret Sanchez,225638.33
62690,Patricia Allen,70332.59
90950,Mary Garcia,31930.22
79525,Joseph Scott,172800.54
87003,Carol Ortiz,87609.27
41073,Miguel Martin,71752.53
69620,Elizabeth Hill,104953.73
78339,Kimberly Young,115141.32
63536,Patricia Clark,123640.71
65055,Carol Williams,112717.42
18904,Joseph Anderson,201586.01
30112,Kevin Brown,1907.83
56910,Nancy Gonzalez,7110.83
11435,Deborah Nguyen,152153.79
65384,Joshua Clark,163874.64
94690,Gabriela Ramirez,227888.87
87556,Joseph Perez,202584.32
26395,Jennifer Adams,182682.89
46902,Edward Miller,76192.5
93016,Kenneth Brown,199517.48
64924,Charles Ramirez,33518.41
88649,Michelle Roberts,193185.56
96058,Patricia Gonzalez,187712.48
45773,Carlos Anderson,86236.62
69003,William Brown,102562.88
22005,Barbara Thomas,187330.02
12264,Matthew Wilson,191126.8
70712,Ashley Martin,175905.33
78028,Richard Smith,48639.13
10092,Deborah Jackson,114601.79
39883,Maria Allen,184934.89
17050,Gabriela Harris,55417.76
21416,Steven Nguyen,237740.16
74628,Robert Gonzalez,197228.44
10607,Amanda Green,9678.46
13725,Richard Thomas,23210.16
86905,Joseph Wilson,100190.16
29848,Elizabeth Young,72271.33
16974,Elizabeth Jones,137208.2
74562,Camila Robinson,81225.73
45723,Michael Brown,95366.92
61986,Kenneth Wilson,116070.9
30421,Michelle Walker,185046.49
21502,Kevin Miller,246970.87
43948,Andrew Reyes,144814.27
63046,Sandra Garcia,150893.98
16791,Barbara White,152410.76
54524,James Sanchez,131248.89
92002,Ashley Wilson,63149.88
50706,Richard Morales,40344.04
13873,Valentina Sanchez,64335.29
84513,Mark Wright,76228.36
72838,Robert Miller,154351.69
22422,Sofia Hernandez,159727.69
77459,Margaret Ramirez,163130.85
32168,Valentina Clark,3889.99
41046,Ashley Garcia,130462.53
93238,Joshua Hill,203280.15
25944,Isabella Nguyen,20509.76
35376,John Walker,249324.66
79112,Isabella Roberts,91447.07
16241,Steven Perez,135889.16
63227,Maria Moore,61646.39
10577,Gabriela Gutierrez,208472.16
23291,Sarah Hill,160512.4
90040,Edward Sanchez,34062.11
21690,Miguel Flores,232209.93
63444,James Smith,46499.7
40984,Jennifer Williams,37313.64
70827,Matthew Perez,165619.9
12671,Lisa Rivera,78727.46
81855,Gabriela Adams,141606.19
10179,Lisa Green,221339.58
78611,Melissa Brown,71806.69
14206,Betty Thompson,58120.99
77343,Andrew White,20202.39
50363,William Williams,20186.38
30973,Gabriela Mitchell,26555.91
66141,Kevin Adams,200019.73
88215,John Wright,81932.16
16550,Steven Johnson,32597.16
85926,Sarah Scott,49961.39
10506,Emily Anderson,100444.17
86680,Michael Morales,37518.97
32726,Amanda Lewis,220277.78
63542,George Campbell,103209.84
21426,Luis Johnson,124184.24
31499,Richard Sanchez,189455.85
72122,Kenneth Jackson,130737.76
84508,Luis Smith,205030.3
27121,Miguel Williams,85420.75
79203,Charles Rodriguez,56553.94
75458,Patricia Johnson,19966.09
77087,George Johnson,170362.78
23976,Miguel Reyes,121013.68
74559,Andrew Garcia,71307.59
98484,Kimberly Anderson,217081.49
32061,Bryan Allen,230831.54
91271,Anthony Allen,244170.6
38209,John Green,155986.33
42283,Michael Martin,180159.0
80496,Carol Reyes,97912.33
22806,Thomas Martinez,33628.9
21450,Bryan Wright,93958.12
27899,Susan Robinson,161614.98
38027,Emily Hernandez,195591.94
97499,Isabella Williams,41095.87
54941,Jessica Thomas,178813.81
89466,Sofia Ortiz,169920.71
83138,Diego Wright,40881.44
37473,Paul Martinez,178429.81
88212,David Wilson,215199.98
61695,Daniel Castillo,230182.88
46817,David Scott,72920.2
18404,Joseph Miller,32794.58
77405,Christopher Thompson,194910.6
50447,Michelle Thompson,171075.93
47577,Deborah Johnson,17895.78
28996,Donald Rivera,226111.73
59203,Mary Nelson,44147.96
74614,Deborah King,117688.69
17914,Isabella Morales,245977.06
28164,Donald Allen,176848.95
17215,Betty Martinez,147244.52
86303,Luis Thomas,202285.93
78551,Ashley Garcia,83128.82
97271,Melissa Lopez,241646.06
90174,Isabella Gutierrez,157507.56
66328,Maria Wright,93524.61
10212,Deborah Young,115523.59
49496,Jessica Young,151188.88
23764,Donna Jackson,204545.62
17123,Sarah Lopez,246853.93
32523,Melissa Lewis,173846.5
31983,Isabella Torres,129697.65
83957,Luis Jackson,102169.21
88709,Diego Roberts,68732.22
38134,Donald Miller,38318.82
57651,Matthew Cruz,199394.48
69806,Joshua Taylor,119353.84
36323,Emily Williams,12257.19
69986,Melissa Morales,130439.01
81963,Ashley Campbell,118777.31
91066,Lisa Hernandez,242030.64
48763,Deborah Hernandez,26504.09
70510,Richard Taylor,86580.03
41349,Michelle Ramirez,199708.33
35690,Donna Green,91396.11
43478,Margaret Young,177813.14
97579,Sarah Young,127963.68
15471,Christopher Reyes,65234.09
67010,Karen Adams,87517.01
64379,Anthony Ramirez,35323.87
64983,Edward Johnson,110927.12
26849,Ashley Allen,234610.02
21230,Nancy Davis,57853.86
10631,Melissa Nguyen,58925.23
28512,Mark Ramirez,92004.07
65228,Mary Ramirez,39599.08
82501,Joseph Taylor,122377.95
19302,Luis Sanchez,236878.57
74751,Anthony Allen,82052.46
71994,Steven Williams,42042.33
48501,Jessica Jackson,203557.04
23782,Lisa Carter,91497.82
69644,Luis Martinez,209701.7
53656,Margaret Nelson,78776.1
65880,Miguel Flores,75885.27
76947,Elizabeth Scott,222726.21
22693,Sofia Moore,106546.37
90907,Michelle Clark,139265.45
41407,Jessica Campbell,246162.7
28903,Barbara Lee,14542.03
93252,Carol Robinson,88079.82
52572,Jessica Hill,192297.6
63800,Joshua Williams,110845.4
57646,Robert Adams,118179.41
47929,Betty Gonzalez,222360.98
61882,Emily Nelson,191664.53
94283,Thomas Torres,69231.26
43377,Kimberly Gonzalez,218107.22
45165,Joshua Jackson,105670.66
97360,Richard Robinson,221361.9
30602,Lisa King,56133.85
64749,Elizabeth Harris,58185.08
29295,Jessica Thompson,168394.76
53116,Robert King,73657.27
12739,Mark Campbell,208451.55
96701,Kimberly Williams,22701.64
92944,Amanda Rodriguez,125248.74
77527,Javier Ortiz,221431.61
97171,Bryan Nguyen,51307.53
80442,Maria Williams,200006.48
44546,Emily Hill,102702.11
11627,Paul Hill,68897.26
25711,Camila Green,6644.05
17647,Paul Martinez,32487.24
34299,Patricia Thompson,75305.78
44890,Brian Morales,185419.81
24678,Elizabeth Hall,56149.25
70201,Barbara Gonzalez,239819.69
82919,Edward Moore,205369.71
16216,Thomas Castillo,212174.25
30647,Luis Smith,40553.28
17658,Jessica Hill,220365.94
29213,Matthew Ortiz,18162.45
87695,Amanda Allen,175951.65
38107,Sandra Rivera,70512.8
90275,Andrew Davis,87419.12
18348,Deborah Lewis,244983.35
48363,Ashley Walker,47139.69
11231,Barbara Ortiz,213460.57
90504,Joseph Gutierrez,14953.6
68874,Karen Adams,236224.62
78478,Jessica Campbell,201369.48
92417,Isabella Brown,7307.64
83636,Isabella Reyes,178730.61
56615,Diego Miller,135121.14
81642,John Walker,162145.61
34513,Patricia Scott,177893.37
42062,Kevin Hill,211797.61
90994,Carol Rodriguez,220040.01
23037,Kevin Jones,111002.66
41900,Andrew Gonzalez,82009.41
45482,Mark Johnson,79304.5
13625,Bryan Nguyen,198816.27
62930,Emily Roberts,71441.02
72642,Stephanie Young,41795.94
49412,Jessica Rodriguez,196448.15
44178,Susan Taylor,74666.19
65734,Gabriela Roberts,211777.66
90363,Emily Jones,78421.13
59015,Ashley Adams,108941.51
59855,Brian Lewis,45341.58
61988,Valentina Rodriguez,131824.68
92215,Bryan Baker,148441.51
14548,Melissa Thomas,142043.7
97867,Nancy Williams,71279.44
83485,Matthew King,52816.29
55995,Mary Anderson,10491.63
67920,Matthew Lewis,131533.84
68538,Sandra Johnson,73704.47
41862,Valentina White,82348.88
59109,Mark Adams,25150.41
41156,Valentina Anderson,172498.18
53433,Javier Wilson,151263.89
70370,Lisa Jones,160428.18
60940,Diego Ortiz,161137.14
13099,Camila Williams,232171.08
88964,Margaret Martin,215414.47
23891,Luis Smith,191885.39
91566,Margaret Sanchez,178156.99
72605,Valentina Lee,175681.55
31670,Isabella Ortiz,93924.35
21164,George Flores,165544.95
45227,William Lopez,205570.14
43472,Andrew Hall,74904.78
34331,Sofia Campbell,69777.26
65531,Matthew Cruz,222365.07
61021,Maria Rodriguez,179000.37
97817,Robert Wright,193003.53
75579,Paul Adams,244019.67
46519,Deborah Lewis,32563.24
73628,Stephanie Sanchez,190906.22
49504,Sarah Garcia,189752.62
71472,Kevin Ramirez,110614.56
19691,Karen Harris,166507.02
87641,David Reyes,45043.55
43448,Sofia Nguyen,38427.74
46273,Gabriela Adams,238461.35
75828,Miguel Moore,75754.87
89153,Mark Harris,107942.57
90846,Anthony Carter,4172.19
18081,Sofia Hill,112983.65
85292,Amanda Robinson,106456.04
13224,Richard Ramirez,130680.59
60621,Diego Clark,179608.37
65106,John Lopez,9007.73
14928,Barbara Nelson,99705.41
84396,Jennifer Taylor,234820.0
27798,Sandra Anderson,169407.78
12039,Melissa Taylor,24022.57
86109,Joseph Morales,168878.52
63900,Jennifer Roberts,245974.38
58265,Joshua Smith,43428.85
94517,Maria Sanchez,195647.52
53861,Linda Baker,174175.53
61051,Valentina Scott,79681.59
93818,Valentina Garcia,173084.73
96608,Patricia Clark,77169.02
55788,Steven Jackson,33680.09
23508,Ashley Martinez,21082.75
72360,Luis Flores,195298.71
53673,Jennifer Anderson,3496.43
61038,Carlos Martinez,249976.27
56925,James Young,127194.81
51157,Matthew Moore,173235.34
78965,Barbara Rodriguez,75124.04
19328,Karen Perez,125520.83
38016,Margaret Walker,84674.33
74221,Gabriela King,200592.46
75311,Gabriela Robinson,202889.59
36467,Camila Baker,216806.18
59083,John Scott,174433.73
70539,David Nelson,77119.08
51492,Sarah Gonzalez,54894.57
38034,Mary Castillo,40997.84
36601,Stephanie Gonzalez,222887.08
28967,Bryan Flores,156656.57
40173,Carol Ortiz,89487.48
94137,Joseph Young,40623.39
20392,Isabella Hernandez,10563.59
53363,Betty Davis,87154.48
33679,Christopher Smith,66391.73
46000,Nancy Robinson,129623.61
31311,Thomas Wright,77863.43
72928,Nancy Allen,138671.87
56778,Charles Lewis,49619.87
79077,Karen Walker,75618.33
62196,Edward Sanchez,215980.34
18505,William Anderson,204059.15
72391,Robert Walker,181368.57
64918,Margaret Young,111928.31
58683,Amanda Cruz,174494.21
34599,Richard Nguyen,249689.9
49457,Michelle Hill,34739.17
39934,Paul Ortiz,205109.46
10448,Amanda Nelson,7129.64
40936,Sofia Jackson,126173.79
54174,Robert Martin,56570.76
86407,Isabella Gonzalez,161311.64
76376,Elizabeth Thompson,173173.94
45064,Elizabeth Clark,116093.85
45328,Jennifer Baker,220908.76
59584,Steven Lopez,244312.57
43606,Edward Williams,227182.97
21824,Jennifer Reyes,74344.19
37913,Diego Martin,56944.07
22879,Amanda Jackson,217910.85
39096,Daniel Hall,218790.77
46239,Carol Garcia,93245.3
41382,Charles Jones,45542.09
63399,Michael Castillo,107063.38
73559,Amanda Hall,239705.05
62255,Isabella Lopez,109270.13
43657,Andrew Garcia,61311.13
61014,John King,153631.78
40004,Sofia Garcia,172492.92
42848,Javier King,88727.09
16572,Emily Brown,240013.0
31353,George Castillo,78896.13
10152,Ashley Gutierrez,171175.84
94633,Margaret Moore,72802.18
65612,Luis Scott,133889.11
29428,William Carter,92384.42
28066,Brian Rodriguez,22211.37
48571,Patricia Perez,233112.34
21653,Thomas Green,35465.52
73098,Deborah Campbell,226501.06
58244,Jessica Hill,97818.59
90259,Christopher Morales,128580.49
96542,Margaret Rodriguez,67236.73
65791,Joshua Campbell,88417.33
54454,Amanda Gutierrez,27407.34
82307,Barbara Martin,174320.61
17441,Patricia Martin,139744.16
99022,Sarah Garcia,209882.14
25059,Susan Ortiz,126002.52
38224,Michael Robinson,194684.78
72618,David Green,203347.48
56103,Maria Lewis,11847.5
31275,Camila Morales,109304.3
18105,Donna Reyes,157206.21
20380,Kenneth Castillo,31629.32
38821,Kimberly Rodriguez,12713.5
52570,Sarah Lewis,233290.53
81694,David Rodriguez,35718.0
83857,Daniel Williams,190467.93
79863,Donald Thompson,81814.28
65597,Donald Miller,106188.79
70780,Stephanie Carter,234641.92
26027,Joseph Brown,62651.96
58094,George Martinez,13991.29
40961,Richard Carter,193930.94
78086,Melissa Flores,79043.36
56340,Paul Baker,108074.06
12900,David Smith,49899.8
36062,Joshua Morales,84723.57
49986,Maria Ramirez,130825.18
50328,George Flores,103079.1
49075,John Perez,31977.54
83487,Isabella Baker,181623.98
35714,Matthew Hill,33468.75
32342,Jennifer Rodriguez,151367.39
85203,Donna Smith,149040.48
35432,Edward Taylor,89514.6
99403,Stephanie Baker,3781.48
23270,Charles Scott,45958.01
31335,George Perez,2642.06
65795,Kimberly Perez,234667.85
55686,Jessica Nelson,5074.75
32825,Donald Morales,216899.84
48632,Edward Green,88609.7
79673,Brian Campbell,22361.2
51956,Gabriela Nguyen,25093.45
19380,Joshua Torres,212462.48
30733,Michelle White,95818.41
48300,Michael Scott,35024.59
35721,Joshua Morales,85519.85
12554,Lisa Campbell,7206.71
69696,Sarah Lopez,239042.51
73584,Carol Hernandez,51103.1
45527,Kenneth Thompson,166425.78
31391,Javier Nelson,24847.24
47156,Barbara Roberts,173731.23
59754,Carlos Moore,118316.19
56063,Emily Castillo,53274.03
49486,Kevin Martinez,154638.7
56134,Jennifer Hall,30137.13
55238,Sarah Clark,23752.62
25057,Daniel Lee,162017.6
32537,Ashley Williams,243726.04
65271,Barbara Thomas,103961.8
63934,Anthony Baker,15592.16
88614,Robert King,97594.33
67721,Andrew Johnson,184378.14
17772,Steven Martinez,5678.02
26608,Javier Lee,4437.14
70307,Anthony Adams,81677.68
41829,George Brown,236258.44
11571,Carlos Hill,15024.55
92049,Sarah Clark,80198.44
90245,Jessica Cruz,194441.04
38862,Stephanie Moore,208612.0
92946,Richard Roberts,155503.21
60200,Daniel Williams,216884.94
48034,Robert Rivera,22236.23
51800,Kevin Brown,172794.05
38281,Susan Hall,62992.45
83377,Daniel Morales,74898.91
74359,Anthony Thompson,37584.78
45860,Amanda Hernandez,204917.07
98416,William Davis,187175.21
89230,Brian Rodriguez,38933.74
98544,Linda Adams,115900.18
58913,Joseph Smith,27208.63
15886,Margaret Ramirez,53704.67
39466,John Lee,152598.64
84621,Sofia Hernandez,18425.89
60743,David Wilson,211748.35
61454,Susan Thompson,28982.04
47669,Barbara Torres,68434.8
70727,Kenneth Martin,211602.95
68879,Robert Nelson,144437.36
32725,Gabriela Williams,238761.18
76932,Sarah Rodriguez,9080.09
71532,Carlos Scott,84447.44
38971,Kimberly Rodriguez,96112.79
20687,Valentina Hill,217026.54
91603,Nancy Scott,20373.3
49858,Jennifer Williams,16965.56
60722,Daniel Torres,45338.09
27516,Steven Torres,235747.32
36834,Robert Thomas,198461.59
81600,Margaret Jackson,150436.2
71672,Barbara Miller,159400.9
48444,Margaret Jackson,18075.16
43810,Jennifer Thomas,138859.55
36115,Maria Walker,21644.56
22404,Kenneth Flores,93043.97
45870,Charles Ramirez,36543.28
33951,Emily Young,249284.99
77506,Javier Miller,41635.78
22484,Nancy Flores,108816.1
49463,Isabella Baker,139248.43
34208,Lisa Davis,158416.34
34569,Robert Williams,67025.36
38938,Linda Taylor,36554.55
82078,Patricia Moore,78285.79
70722,Jessica Rodriguez,108766.44
89078,Susan Carter,189875.58
49344,Paul Hernandez,233198.94
33589,Joseph Thomas,127816.75
64652,Gabriela Johnson,116188.38
83131,Sandra Campbell,172555.91
87465,Elizabeth Hernandez,173259.22
99079,Stephanie Roberts,17338.47
40735,Diego Taylor,75470.08
90512,Donald Martin,223470.52
92183,Anthony Baker,49533.02
86311,Deborah Castillo,40714.97
41108,Andrew Hill,134125.23
12000,Maria Ramirez,189927.86
20549,Deborah Johnson,117915.25
48028,James Lee,118038.22
57519,Carol Hernandez,92314.36
86466,Richard Rivera,247938.52
25691,Javier Ortiz,90678.61
12329,Steven Torres,89720.19
55950,Deborah Gonzalez,47215.76
65063,Susan Anderson,242332.89
45232,Karen Hall,74974.05
35480,Kimberly Gonzalez,82895.62
78256,Jessica Morales,181240.77
57873,Mark Robinson,186061.79
99082,Stephanie Martinez,91794.99
48442,Nancy Anderson,185696.72
28154,Carol Anderson,179015.56
93292,Daniel Thomas,135273.74
36027,Richard Wright,205651.28
43465,Javier Wilson,102544.18
97658,Paul Clark,138207.88
27233,Emily Gonzalez,32549.99
92127,Diego Robinson,213329.39
94348,Steven Nguyen,161460.88
47564,Robert Torres,31131.89
20954,Michael Lewis,88023.49
26573,Matthew Perez,239765.23
53665,Joseph Garcia,130051.99
57336,Carlos Baker,2213.83
41405,Andrew Robinson,85816.07
65841,Andrew Wright,171178.11
29682,Camila Moore,71222.45
20945,Gabriela Wilson,197434.21
48129,Matthew Young,230269.54
12756,Christopher Brown,199808.64
77521,Daniel Thompson,144936.0
52199,Donald Harris,70987.52
85213,Jessica Wright,87592.68
92786,Diego Green,21400.08
31871,Donald Ortiz,112641.47
59975,Jennifer Thomas,236158.85
66239,Patricia Smith,53362.72
83141,Jessica Hernandez,62030.39
39104,Kimberly Harris,113612.24
34515,Patricia Smith,242631.35
48394,Robert Scott,147866.03
76199,Ashley Cruz,199466.62
74048,Ashley Rodriguez,40111.75
91147,Miguel Smith,242070.32
18260,Jennifer Nguyen,111534.27
78264,John Scott,119769.32
39696,Betty Robinson,206760.37
19014,Stephanie Castillo,240995.21
61605,Lisa Hernandez,145097.57
83419,Kimberly Williams,93934.47
72539,Patricia Adams,95316.08
36202,Gabriela Rodriguez,14443.92
16741,Margaret Allen,220825.15
89927,Daniel Rodriguez,46908.6
14161,Ashley Lopez,188655.12
47033,Isabella Clark,83394.79
28662,Valentina Wilson,34776.5
46603,Charles Young,166639.39
45034,Brian Mitchell,4705.77
63152,Brian Hill,201257.37
88142,Elizabeth Martinez,155585.06
71777,Sandra Moore,140867.28
12776,Deborah Nelson,18339.98
89839,Christopher Anderson,119521.9
85208,Donald Ramirez,249600.27
73342,Melissa Wright,3959.54
95990,Diego Roberts,163305.9
82319,Melissa Miller,124810.03
43108,Michael Jackson,118652.46
92678,Karen Clark,64818.92
45701,Betty Harris,50330.04
97158,Betty Moore,161501.51
41062,Edward Lee,177180.71
59429,Margaret Davis,43191.23
57351,Kenneth Lewis,105467.76
32240,Sandra Castillo,6739.24
34303,Brian Wilson,166879.82
93649,Donald Hill,79548.52
60863,Maria Baker,105989.65
11630,Maria Williams,249793.52
27991,Sofia Carter,132468.51
14693,Kimberly Torres,22327.04
43548,Jennifer Martinez,190468.3
22541,Charles Martin,68088.73
55361,Luis Torres,14094.24
87942,Deborah Jackson,225146.6
69154,David Reyes,157219.89
68334,Melissa Taylor,231545.05
41365,Robert Thompson,216834.94
53997,Jennifer Roberts,30260.06
82491,Jessica Clark,61967.68
27790,Javier Harris,88189.7
69342,Richard Carter,27700.74
59329,Robert Lewis,82375.0
23925,Carol Flores,12172.47
38582,Miguel Williams,169072.65
85624,Javier Mitchell,72318.84
91682,Jennifer Clark,118060.54
60643,Elizabeth Rivera,144626.73
25296,Joshua Mitchell,126528.59
80968,Javier Wright,69037.3
70525,Mary Gonzalez,23654.68
89655,Lisa Adams,152834.12
59856,Maria Martin,64566.76
49179,James Rodriguez,165349.67
89850,Andrew Rodriguez,222330.25
98629,Margaret Wilson,124645.12
31919,Patricia Davis,43233.77
96520,Sofia Anderson,81268.75
37566,Joshua Taylor,211421.29
76702,Lisa Cruz,163857.47
75482,George Martinez,246581.72
45077,Joshua Wilson,60557.4
60887,Mark Smith,208692.44
38064,Gabriela Thomas,68367.15
23320,Kenneth Taylor,90769.57
28586,William Ramirez,192041.24
30015,Jessica Carter,112038.58
19947,Jennifer Adams,78989.06
41966,Mary Mitchell,72190.99
47124,Isabella Garcia,59437.45
88945,Robert Perez,206444.38
69084,Brian Thompson,67878.81
36533,Steven Ortiz,42735.38
50041,David Green,136975.7
96792,Andrew Flores,225703.61
71122,Daniel Johnson,120400.84
33919,Stephanie Wright,13897.91
96544,Joshua Martin,122401.93
75131,Barbara Walker,232182.48
58302,Amanda Brown,232867.95
72545,Mark Gonzalez,3257.71
67101,Valentina Roberts,199011.12
93375,Valentina Allen,207531.51
83463,David Adams,176692.48
84323,Michelle Gutierrez,175997.02
80683,Carol Perez,145236.22
65633,Amanda Rivera,111523.65
45991,Jessica Rivera,201799.21
57254,Robert Torres,54398.41
97968,Amanda Sanchez,204112.51
12523,Steven Taylor,2872.88
36232,Karen Johnson,115715.81
80261,Susan Clark,127137.24
69380,Jessica Hall,157241.67
16942,Michael Wright,36363.05
68419,Karen Green,237578.45
81092,Joshua Castillo,52696.02
78185,Sandra Mitchell,162396.56
25025,Donald White,29013.4
95971,Susan Hill,133741.26
80710,Betty Campbell,10116.52
63863,Kevin Lewis,504.49
30887,Charles Morales,202187.87
32001,Steven Adams,76797.54
61035,Sofia Hall,191338.12
34707,Donna Gutierrez,99884.25
27619,Anthony Ramirez,27009.43
44984,Amanda Rodriguez,161169.55
57195,Sofia Thomas,153861.42
14635,Paul Rivera,137475.64
15821,Carlos Sanchez,224525.85
62732,Nancy Harris,104819.58
99568,Jessica Gutierrez,115015.29
55853,Luis Jackson,13695.59
83845,Kenneth Taylor,185604.67
23894,Lisa Adams,120009.08
14913,John Ortiz,104845.25
22494,Kenneth Scott,89351.63
25518,Joseph Williams,241325.31
93115,Bryan Campbell,28660.13
81123,Emily Lopez,154455.63
97703,Daniel Mitchell,32801.65
95223,Camila Rivera,201116.21
20366,Emily Lopez,226224.06
42588,Carlos Thompson,70003.73
25311,Daniel Green,107930.94
49302,Carlos White,169972.2
12524,Jennifer Sanchez,113902.45
32218,Michael Robinson,48768.19
37446,Betty Adams,88675.04
49614,Kenneth Sanchez,133405.59
83825,Valentina Morales,115116.52
41800,Carlos Jackson,215118.98
32673,Mary Jones,193211.07
12301,Kevin Martinez,39259.75
86928,James Torres,238124.58
37417,Paul Davis,211953.27
50416,Patricia Wright,122065.38
67099,Steven Cruz,145023.54
93469,Jessica Carter,69489.37
80147,Robert Taylor,19141.22
58884,Daniel Lee,56840.5
19442,Karen Martin,142429.17
66253,Andrew Hill,217399.64
63992,Kenneth Campbell,150943.14
36107,Andrew White,76832.14
18113,Carlos Jackson,10588.9
40467,Kimberly Smith,144465.49
63257,Sarah Torres,231304.58
49544,Joseph Davis,28350.78
60021,Gabriela Thompson,112568.97
46329,Gabriela Lopez,123032.64
61270,Carlos Martin,199719.52
34871,Stephanie Hernandez,237227.08
36817,Karen Nguyen,28256.56
90501,Stephanie Allen,191471.64
14005,Melissa Robinson,121300.23
37505,Valentina White,93492.69
87440,Mark Brown,232579.91
17994,Carol Thomas,160971.08
70210,Barbara Gonzalez,118293.4
76160,Christopher Jackson,87915.33
46158,Christopher Sanchez,199881.41
98007,Richard Cruz,103467.93
61600,Margaret Anderson,152355.46
61289,Joseph Brown,54405.51
28681,Margaret Gonzalez,223880.77
63054,Thomas Johnson,14538.96
74329,Donna King,56839.08
94932,Robert Scott,160960.25
48938,Elizabeth Clark,180108.95
83643,George Robinson,202054.46
71265,Michael Miller,19508.32
27511,Anthony Ortiz,103814.64
79738,Deborah Miller,149637.54
76552,Anthony White,205725.16
55872,Kevin Ortiz,124870.42
86072,Joshua Adams,130723.44
89334,Christopher Lopez,235283.02
96100,Edward Nguyen,132986.31
17677,Elizabeth Davis,23948.28
51921,Thomas Young,3888.04
44913,Betty Morales,143844.97
16895,William Wright,212766.61
94734,David Jones,42405.69
81732,Robert Johnson,121933.89
72626,Linda Hall,159209.52
27479,Diego Thompson,141059.83
27310,Karen Perez,76905.37
92646,Michael Garcia,169014.42
72234,Patricia Lee,69879.36
17780,Ashley Clark,156542.89
59633,Michelle Moore,193654.15
27792,Linda Allen,60023.23
30797,Margaret Ramirez,20344.91
82312,Thomas Williams,193879.87
98011,Camila Lee,112518.05
38615,Anthony Davis,73397.46
83582,Bryan Rodriguez,121109.97
12768,Christopher Carter,31513.07
76270,Deborah Carter,98821.43
81587,Charles Wilson,149621.85
79389,Joseph Martinez,231842.32
79520,Amanda Carter,10182.55
76832,James Wright,118525.72
16171,John Carter,86136.91
84616,Maria Hill,164586.0
40738,Miguel Clark,206654.23
59876,Valentina Martin,208959.0
48845,Charles Jackson,155776.67
51706,Camila Green,200966.8
76618,Patricia King,70466.76
11791,Deborah White,175014.56
26133,Barbara Lee,165910.16
78366,Kenneth Wilson,9938.78
50815,Mary Perez,200863.64
94612,Donna Nguyen,213919.6
10557,Betty Martin,80966.82
18538,Michelle Perez,186293.62
66407,Jennifer Jones,187531.68
28521,Jessica Allen,752.25
50168,Luis Nguyen,174984.05
